Id,Subscripcion Deposito
0,0.08806707582587907
1,0.03418475431556983
2,0.06865971513833698
3,0.04210317376119048
4,0.056647415913222525
5,0.24985924593953826
6,0.3101013926100294
7,0.041082469251448775
8,0.037838157571564016
9,0.029842601214891604
10,0.060582142380061724
11,0.07203367984288904
12,0.0489216772456788
13,0.054295148240649106
14,0.1074407549157634
15,0.08271755107409032
16,0.07272214047240054
17,0.026839645505191002
18,0.03136458003411194
19,0.06432149593229868
20,0.046314783379887835
21,0.820957979219463
22,0.06232726235544569
23,0.058501995862835963
24,0.025143271048388087
25,0.042226466235630235
26,0.04843666824930996
27,0.037821851666701586
28,0.03852775487046139
29,0.05957663816528985
30,0.340341625337018
31,0.03241458344028723
32,0.3727054806773823
33,0.044784030280793474
34,0.046786045307696096
35,0.06276745444609902
36,0.04585234035145311
37,0.07276238102871437
38,0.09194184493594225
39,0.2889588865602244
40,0.0862561526344469
41,0.03592657867382534
42,0.5944833814430875
43,0.0663484539805502
44,0.09847107670654474
45,0.09149160443439856
46,0.041118475240591486
47,0.08031102273381979
48,0.035084844530458376
49,0.060098614982957974
50,0.354509832827069
51,0.09950927706136711
52,0.046221453448809964
53,0.7551265932964141
54,0.127037013598243
55,0.06142035764641763
56,0.02059167581418964
57,0.06120866654810877
58,0.04450390289717586
59,0.29663139135693467
60,0.2255159246917868
61,0.10487309829892294
62,0.6606148991095891
63,0.168025356641148
64,0.10856287840438836
65,0.05962878872207047
66,0.4387266153427386
67,0.03807350566710836
68,0.14956631480558763
69,0.06773205015348419
70,0.03380041482894971
71,0.01959627647060263
72,0.11065075492428177
73,0.11328524147524989
74,0.058536351104985146
75,0.051117561432910213
76,0.07580141474549239
77,0.04335110578855534
78,0.047491085079344714
79,0.03779824251052317
80,0.14609119069436616
81,0.06305844947803924
82,0.029060208612356593
83,0.6243081540940906
84,0.06986161622555867
85,0.04799686312816842
86,0.07606208619352152
87,0.04664681662126392
88,0.061588536921993155
89,0.040664518078014834
90,0.05371947264758878
91,0.0353387460411277
92,0.04496367134578121
93,0.03970755583605654
94,0.030903620729715024
95,0.06156800260066382
96,0.031222692133392203
97,0.04025515005118455
98,0.07540340665381981
99,0.05888113942245088
100,0.11415039035617172
101,0.0644911657876613
102,0.0954263391669734
103,0.1165672828310015
104,0.20070033623760933
105,0.07920042333984749
106,0.030999702821066868
107,0.03509464681378089
108,0.16672672631460736
109,0.3620582692810012
110,0.369105678950444
111,0.03530286545718626
112,0.06321995508468052
113,0.04821817271730951
114,0.04988717597106116
115,0.0718528176645489
116,0.06613189773126626
117,0.028501788440799116
118,0.045299720342347735
119,0.1460769375063264
120,0.0642036462209304
121,0.061482473670013936
122,0.08316155813036212
123,0.052673685167458156
124,0.03125785579924978
125,0.06270495690051434
126,0.1350905348116856
127,0.03910619570453512
128,0.18239357797562192
129,0.04134031223629113
130,0.0583538559268445
131,0.11772347053086002
