Id,Subscripcion Deposito
0,0.08585250377655029
1,0.04822498559951782
2,0.0691714882850647
3,0.059621572494506836
4,0.04188436269760132
5,0.2607552409172058
6,0.34800541400909424
7,0.04243648052215576
8,0.047909557819366455
9,0.027953684329986572
10,0.06690478324890137
11,0.04903775453567505
12,0.039110779762268066
13,0.04999929666519165
14,0.09648150205612183
15,0.08081412315368652
16,0.07891261577606201
17,0.0456807017326355
18,0.058662593364715576
19,0.054109275341033936
20,0.0619930624961853
21,0.7847148329019547
22,0.09910064935684204
23,0.06920754909515381
24,0.041501402854919434
25,0.056951701641082764
26,0.032587289810180664
27,0.047812700271606445
28,0.03967177867889404
29,0.04448199272155762
30,0.32146066427230835
31,0.054173827171325684
32,0.43574661016464233
33,0.05056840181350708
34,0.045543789863586426
35,0.06827408075332642
36,0.044838905334472656
37,0.06146562099456787
38,0.06777393817901611
39,0.13078391551971436
40,0.0564841628074646
41,0.03748387098312378
42,0.36611419916152954
43,0.0619930624961853
44,0.09648150205612183
45,0.06998372077941895
46,0.12787896394729614
47,0.09648150205612183
48,0.03619563579559326
49,0.08130133152008057
50,0.2827833294868469
51,0.08585250377655029
52,0.08023369312286377
53,0.7297042608261108
54,0.09648150205612183
55,0.05219382047653198
56,0.01737070083618164
57,0.04803973436355591
58,0.03347665071487427
59,0.3550196886062622
60,0.14145022630691528
61,0.07781171798706055
62,0.8829405978322029
63,0.12820786237716675
64,0.09611576795578003
65,0.06651562452316284
66,0.2661352753639221
67,0.054644227027893066
68,0.07677257061004639
69,0.049287378787994385
70,0.048546552658081055
71,0.04506295919418335
72,0.11299824714660645
73,0.11180156469345093
74,0.07394194602966309
75,0.04835695028305054
76,0.058057963848114014
77,0.029569268226623535
78,0.05673706531524658
79,0.04239112138748169
80,0.06362950801849365
81,0.05084127187728882
82,0.03730142116546631
83,0.3770608901977539
84,0.06307721138000488
85,0.03412109613418579
86,0.04694575071334839
87,0.053269922733306885
88,0.04524415731430054
89,0.05025249719619751
90,0.06621742248535156
91,0.04388260841369629
92,0.04736936092376709
93,0.027257561683654785
94,0.048480331897735596
95,0.039137959480285645
96,0.03772324323654175
97,0.031520307064056396
98,0.06282758712768555
99,0.05937671661376953
100,0.050069332122802734
101,0.06130284070968628
102,0.12203866243362427
103,0.08754056692123413
104,0.18039172887802124
105,0.09247630834579468
106,0.03537064790725708
107,0.04382425546646118
108,0.079051673412323
109,0.33365553617477417
110,0.2678607702255249
111,0.04851937294006348
112,0.06655746698379517
113,0.058181047439575195
114,0.050001561641693115
115,0.06690478324890137
116,0.05898696184158325
117,0.03960990905761719
118,0.0730707049369812
119,0.08310884237289429
120,0.06743395328521729
121,0.040245234966278076
122,0.08170574903488159
123,0.09470891952514648
124,0.029890894889831543
125,0.06495070457458496
126,0.08359265327453613
127,0.04492795467376709
128,0.1690521240234375
129,0.03594166040420532
130,0.08917438983917236
131,0.08868646621704102
132,0.24370604753494263
