Id,Subscripcion Deposito
0,0.08322829543459417
1,0.03181136298891304
2,0.07028959553421867
3,0.039967112315912746
4,0.05632666004837695
5,0.2254234583051665
6,0.2835494015184689
7,0.037631560402765225
8,0.03301540671334918
9,0.03275354633233155
10,0.0587831678112687
11,0.06447977326810721
12,0.0507278870712437
13,0.05671112611658741
14,0.1036472227267139
15,0.07669994315296852
16,0.06923385180881085
17,0.027013032706173983
18,0.028741037034402186
19,0.05974237679775501
20,0.042104323189947133
21,0.8119883797595858
22,0.0620174654376307
23,0.06065278054079752
24,0.022875525789633252
25,0.03991904733410102
26,0.046530693244452116
27,0.03826422409124724
28,0.036566184059333554
29,0.06275596539451946
30,0.34338683008341503
31,0.032302384020400636
32,0.39451074485936527
33,0.043419247514302706
34,0.051215516569821824
35,0.06397437819643646
36,0.047578178891087605
37,0.07299495609857895
38,0.07724855104473727
39,0.272266022483402
40,0.08020599264940853
41,0.037459159517029834
42,0.6490250200286177
43,0.05165894644777406
44,0.08957496508555532
45,0.09249593569500845
46,0.05212291122992495
47,0.07448029690741854
48,0.03182059830047063
49,0.05625187075854488
50,0.3725450223861674
51,0.09993939562528431
52,0.04713223925984671
53,0.7505771452065055
54,0.12529006870185896
55,0.06315876736142016
56,0.017689474794969483
57,0.06564571693626783
58,0.04530907375643622
59,0.2587599998830749
60,0.18058457028475355
61,0.10003923956368044
62,0.6564262502847836
63,0.16129981344595515
64,0.1053498057094797
65,0.054178585494619104
66,0.419267443346825
67,0.0378279461525101
68,0.1565547198548554
69,0.0628411174252707
70,0.03338166575737709
71,0.019612718778499547
72,0.10171150924137363
73,0.1057621607035377
74,0.05833779313260304
75,0.05337725565104234
76,0.07774133291287832
77,0.043051217059900414
78,0.050502685466184596
79,0.03656015829370427
80,0.14073392672748872
81,0.06482846037878692
82,0.027560064825769764
83,0.6666595211355645
84,0.06586256372669444
85,0.04752656448953538
86,0.07474034505302904
87,0.04522300350510466
88,0.06633367082154404
89,0.045289788045760816
90,0.04895214710908976
91,0.03535338016813727
92,0.050791943867246066
93,0.03709573914522546
94,0.03205138414553065
95,0.05757406198250527
96,0.035095502903367666
97,0.03678562005497956
98,0.07318974557366523
99,0.054832848319909366
100,0.11688201641143768
101,0.06253934145434416
102,0.09045980477803121
103,0.09709819288800361
104,0.19322224889305922
105,0.07316574028637368
106,0.026630219392572367
107,0.04074372394908939
108,0.1990534344344752
109,0.3538403861589325
110,0.3650222041900253
111,0.03539615698501061
112,0.06929689044101403
113,0.0463487794390436
114,0.054376674712644416
115,0.06588654074452595
116,0.06797912378386312
117,0.029420531795154397
118,0.04437363130655326
119,0.1526603978023064
120,0.05985611503056494
121,0.055737823273040644
122,0.07756535942513591
123,0.04513372031216146
124,0.028986475983964796
125,0.061889787039208846
126,0.1399684873317544
127,0.040710377791501266
128,0.18564622878917508
129,0.03446379938824985
130,0.060259688787615916
131,0.11728332966290174
132,0.1869411589806878
133,0.025269080790335244
134,0.03984390878333261
135,0.46731772373310426
136,0.05074060653470646
137,0.39109059749019864
138,0.046509941490454454
139,0.061230652029861755
140,0.03309279583021948
141,0.06330799893170971
142,0.05670110529493687
143,0.6520463255113089
144,0.03644609173566838
145,0.1465539261184843
146,0.06468324527174577
147,0.031165652863621666
148,0.2674949825979412
149,0.04287706226054363
150,0.4869250491550802
151,0.0453178231478418
152,0.059133982265456075
153,0.8472739544255653
154,0.07134169129683551
155,0.04503251119065917
156,0.0740030775029292
157,0.046641036956949294
158,0.07190866157055287
159,0.12090829130348563
160,0.07956166849834527
161,0.24020244686288333
162,0.0819618178051525
163,0.24675819949700803
164,0.03613725089684393
165,0.77772128516093475
166,0.10581330826688372
167,0.5459983089171176
168,0.03461277171585836
169,0.047769423291901536
170,0.3914894400735398
171,0.047053987345445095
172,0.025244473955378228
173,0.029076221103863223
174,0.036427176045044966
175,0.05258597999768951
176,0.038180771450753194
177,0.04047842605576558
178,0.8599091003997109
179,0.04539929111514201
180,0.27403229458834333
181,0.04164604007805715
182,0.0578102815092859
183,0.027151578776271435
184,0.1161187044984106
185,0.11747720802448541
186,0.054789721620768735
187,0.2411947953184816
188,0.04697362160110587
189,0.05139986506532685
190,0.0670727031134496
191,0.032371494038231044
192,0.022569044516524073
193,0.053711388412600786
194,0.13801945767464593
195,0.036937847444557574
196,0.04511394113619999
197,0.04319302838144377
198,0.13806321896238058
199,0.09562982259262041
200,0.28002515088393626
201,0.03630941733729915
202,0.053542591497026296
203,0.027721055315432112
204,0.581640001551781
205,0.059646792318244386
206,0.06436650836837807
207,0.07430656479262297
208,0.029262093110446013
209,0.04178216088591787
210,0.057418692505390556
211,0.03414081202988035
212,0.07418380886467373
213,0.05167280057833658
214,0.06912514078424514
215,0.05941852776970518
216,0.1751301345183975
217,0.04499764254598715
218,0.04562195318198528
219,0.07469200256834085
220,0.08587249822572679
221,0.06798140653313009
222,0.05532629125240947
223,0.03283531824303623
224,0.043520905511702845
225,0.042921667035424285
226,0.14954483101787228
227,0.03818178036055121
228,0.6806427904168331
229,0.029947350085400493
230,0.03453821405235855
231,0.04797063447400183
232,0.059930563235254364
233,0.05558460390453268
234,0.06452421252901767
235,0.042650458302046855
236,0.09266928351797689
237,0.04303120922551279
238,0.3914015326888183
239,0.062379723852963115
240,0.03031561638228048
241,0.06831147303228992
242,0.03720160648788813
243,0.036534295144008876
244,0.11150613518730336
245,0.08631201962420085
246,0.07791860461326168
247,0.05724062946910505
248,0.05181555556876312
249,0.047941541347068205
250,0.054668405915807065
251,0.4155445342958458
252,0.05291047537971576
253,0.0335422165483807
254,0.042829982931992035
255,0.051779269374517205
256,0.047941541347068205
257,0.02828608011280515
258,0.08763020808797053
259,0.054994246813282494
260,0.07485804057960112
261,0.0774558879282111
262,0.7494520273884452
263,0.03479587558835669
264,0.03947185487640933
265,0.04105248137339614
266,0.08353687802864372
267,0.07406380334845238
268,0.04120299833238101
269,0.07201580650084917
270,0.043803753919279535
271,0.023632856849892133
272,0.05043426017533735
273,0.04154539853609036
274,0.14639656352540154
275,0.03141934658199736
276,0.04945493662812017
277,0.07462388237017947
278,0.7124919986901674
279,0.057760766449865684
280,0.028212561893786837
281,0.027691173655606232
282,0.409376097934397
283,0.03953864708091677
284,0.03332564536151869
285,0.036023956738035684
286,0.025602952762163515
287,0.04406759551889492
288,0.22598907690969985
289,0.037268309489869984
290,0.040491542184537904
291,0.13602150666919824
292,0.839976173228631
293,0.04674574335709278
294,0.04603294593093019
295,0.1103874704852694
296,0.048965637674197704
297,0.06131934600156437
298,0.027761953546938195
299,0.09053226306628444
300,0.03984391778954902
301,0.06722193122853215
302,0.06337471214994271
303,0.03737681327561069
304,0.04592251530299829
305,0.026596575766509974
306,0.043450361604635127
307,0.08005581853749154
308,0.04869894108662575
309,0.08372994707234599
310,0.06492571148582067
311,0.06947020393014917
312,0.040926774962113784
313,0.04232219827623774
314,0.07045061728055295
315,0.5461072131919515
316,0.04429109213781397
317,0.04670431178722213
318,0.0458128456709711
319,0.029654770142830984
320,0.3282660370031703
321,0.04717317092011687
322,0.06178732490514465
323,0.07421233052140877
324,0.046781884603400006
325,0.046286837406461966
326,0.0556554104226644
327,0.015419988066549954
328,0.06807157483448587
329,0.07017117303412948
330,0.07273601846176656
331,0.03822436695973622
332,0.041488115682085186
333,0.22914242509792512
334,0.09240193302186642
335,0.04777893253676177
336,0.0312891325272069
337,0.03993009129580873
338,0.09761521788376938
339,0.07367637095149387
340,0.7020909570531412
341,0.061092825094462705
342,0.061855536436302455
343,0.02995633825195187
344,0.028341885089399724
345,0.2592581649041728
346,0.02215738576204472
347,0.03898744083454627
348,0.0256427337019416
349,0.024430745703319618
350,0.028173225571305794
351,0.06113222487471214
352,0.03509253193936103
353,0.04185820092776349
354,0.033391268549214016
355,0.06128440823807959
356,0.0672542677714798
357,0.04702467275083883
358,0.09972696755491904
359,0.05927328084565331
360,0.08636071743978131
361,0.03975806670303577
362,0.09168881648417936
363,0.0654391898974221
364,0.03480012705993872
365,0.039069102019963546
366,0.11673994398712814
367,0.046606574828323304
368,0.07142308714395224
369,0.04756552017239775
370,0.0452844507678781
371,0.08145725474391269
372,0.056444501991056426
373,0.042520641375295626
374,0.03135636759283537
375,0.024464887860948647
376,0.03384698504639887
377,0.03397043547215874
378,0.11614695127438485
379,0.029893313729491614
380,0.03369812151923666
381,0.2978519018537706
382,0.06323403184358153
383,0.07400100917723874
384,0.03265487853315202
385,0.11324627638334234
386,0.023339000697322025
387,0.08820605435837736
388,0.0253069311275373
389,0.12275944058972187
390,0.07333203899054569
391,0.16709168780514383
392,0.06354079185698971
393,0.05290317695682838
394,0.057933149788295675
395,0.0462007177799855
396,0.06364722639707336
397,0.05921199692531774
398,0.08970700113239659
399,0.040956655948924545
400,0.11456446511172726
401,0.016476231528595134
402,0.05510295111963664
403,0.07547003792640262
404,0.05417057912105606
405,0.6205629488624889
406,0.03029902776124073
407,0.03730494090558048
408,0.047835881361292534
409,0.04957566890357888
410,0.048891983130478746
411,0.03373468246586266
412,0.0440536808192401
413,0.03773082837225929
414,0.06303097337544515
415,0.044578772022393
416,0.06159912847293705
417,0.051087843859948946
418,0.03889585920684571
419,0.04163824571297716
420,0.6259911382363792
421,0.0384846230207211
422,0.03399033382910198
423,0.3109337627805403
424,0.056517602809906954
425,0.6373641388082013
426,0.03186359835028014
427,0.021875865264226142
428,0.12937783477454262
429,0.04594001043219536
430,0.06147201200799157
431,0.07684976664183156
432,0.045914476592954216
433,0.06479526004468703
434,0.06846073445818607
435,0.0858820404761052
436,0.03909667248823124
437,0.05154537072480271
438,0.0691998793582002
439,0.08093482097092604
440,0.051845311851159225
441,0.22779404729857927
442,0.054697589466536634
443,0.053552982033008255
444,0.056218832923362584
445,0.024260592824014916
446,0.09015274018510347
447,0.01725780761195709
448,0.559246322894917
449,0.09573900974248725
450,0.516176894130161
451,0.019864882660467008
452,0.05780128379775279
453,0.05680716780682606
454,0.043403884477109224
455,0.06193968662208956
456,0.28813111733800484
457,0.08078506900616887
458,0.04801847976112089
459,0.04811164842937394
460,0.033792183015366406
461,0.16735372964612993
462,0.05028073382707398
463,0.711406040075147
464,0.05088799836535249
465,0.021645124200527624
466,0.06984246033116509
467,0.04393142454060781
468,0.058563061530858496
469,0.03304285756056558
470,0.06334196277157975
471,0.07403514363557763
472,0.07072731878776232
473,0.06497107688446946
474,0.044853921641496576
475,0.09742078904513359
476,0.052436513576302524
477,0.797086641016895
478,0.03885590359010199
479,0.03667430029875814
480,0.024186760008225606
481,0.04072811866681569
482,0.04277873383034742
483,0.2678600862804902
484,0.022979573729242343
485,0.042342502281941294
486,0.0829096895060886
487,0.056327473529405016
488,0.06095647887039622
489,0.03530941454201177
490,0.04625630144859468
491,0.212134202109607
492,0.03178640835247499
493,0.07205830409586349
494,0.10311620177319976
495,0.060549710061850864
496,0.0813778025963264
497,0.05512129027770104
498,0.04912976067447221
499,0.23697204180922107
500,0.07534957869700754
501,0.049610043351214377
502,0.09801851087313981
503,0.06887122101287942
504,0.033513149269475614
505,0.04108893176035127
506,0.04755373800165189
507,0.040332615422316254
508,0.055533943803350416
509,0.11087771079483785
510,0.05596074155718176
511,0.052187967966890625
512,0.09492601809152554
513,0.0425888829246953
514,0.0981506038199155
515,0.12709522274039708
516,0.07068468143771611
517,0.14277434399239708
518,0.04997388161525363
519,0.05056825801388488
520,0.0516257655351665
521,0.10056584973086695
522,0.037036337518271706
523,0.3670860516261172
524,0.044986999195286384
525,0.05908390431834256
526,0.020147373237707725
527,0.03795575295241219
528,0.021450591551051737
529,0.028019619758541094
530,0.03903634820920614
531,0.06647468405144943
532,0.4849860149756554
533,0.037474246348974415
534,0.05434928520442952
535,0.05274241667968138
536,0.4107337337072403
537,0.3682184265122766
538,0.06141428448598515
539,0.04612603387266229
540,0.061660562347827276
541,0.051857997800270776
542,0.11838714726339805
543,0.027828635090417476
544,0.026322886709961326
545,0.0768338651521538
546,0.0718671590859752
547,0.03209044141994983
548,0.1421646376560498
549,0.054978770512093614
550,0.07845416055465591
551,0.35023720637170674
552,0.06982577745155366
553,0.09914137700464937
554,0.0834985607063435
555,0.08406092881787791
556,0.05840468922764538
557,0.045666319133560306
558,0.08408955964207356
559,0.060915026881461616
560,0.06887413327445024
561,0.05082796921051771
562,0.03202128893203661
563,0.039857765163002455
564,0.2408888144854564
565,0.05187315033099519
566,0.026476389097142616
567,0.05161896576387878
568,0.077128806584339335
569,0.044781542941745495
570,0.8548907388359555
571,0.3258222481416194
572,0.03658353551404961
573,0.06694039689254634
574,0.04603365072934179
575,0.06646928570466444
576,0.5704779318920866
577,0.06820150752631657
578,0.021878864496814938
579,0.12479239479640575
580,0.03190287326883703
581,0.06360973115478577
582,0.3548932414136467
583,0.09399974350254216
584,0.047806488300142766
585,0.03971717726397556
586,0.05584824590395255
587,0.02791911942911163
588,0.09010206054990967
589,0.7745104248746058
590,0.038535169495640266
591,0.03686058822284035
592,0.03598824798152143
593,0.08252563856237918
594,0.03697372949758468
595,0.059551169770331806
596,0.03021088111799038
597,0.09730860811078498
598,0.08016893732713341
599,0.06294234620555875
600,0.08262375980863661
601,0.04582900479821717
602,0.05118942298310854
603,0.029462950892183024
604,0.10818675411191711
605,0.029214859632150494
606,0.041904850513921704
607,0.453693275917293
608,0.0654209288216393
609,0.49630442546253556
610,0.0659297351698754
611,0.07222154968983407
612,0.10948259704067943
613,0.0950947352022162
614,0.028883442238643028
615,0.040883789394656256
616,0.07915215730168816
617,0.027089908589657673
618,0.052916975508643195
619,0.7230156969538625
620,0.04111316552977153
621,0.04401146492291313
622,0.06166067718357362
623,0.24232406518080551
624,0.21421514761741392
625,0.04731893899621316
626,0.03557101472796817
627,0.315177886105155
628,0.07646825932130576
629,0.10974499290876347
630,0.04120915893955538
631,0.1892986313589775
632,0.04200792876846386
633,0.055116211176472994
634,0.24127638310529617
635,0.032649265182771996
636,0.04092151770955393
637,0.059204299774537145
638,0.08326565239527266
639,0.047717601715205664
640,0.041962331101271115
641,0.018716335396347285
642,0.04865375795324778
643,0.04464542813660328
644,0.1272621166635524
645,0.05411446182138871
646,0.05537130762072241
647,0.05549689461234842
648,0.06301718168443474
649,0.09468512326500592
650,0.09471411589228947
651,0.020509976902563957
652,0.062453364240385965
653,0.028035172931971157
654,0.056135638635663405
655,0.038267336138265655
656,0.27052602858329705
657,0.424423774239779
658,0.8687844538237637
659,0.05461739023295032
660,0.5484381452500555
661,0.087768564602229
662,0.02819410871554613
663,0.044811389048090906
664,0.061881529416503565
665,0.0488735663326633
666,0.046610546743811335
